01	0.093789234	0.081205170
02	0.095759169	0.081717522
03	0.095493095	0.081419427
04	0.093492885	0.081128026
05	0.094658195	0.081512290
06	0.096010105	0.081491622
07	0.094275968	0.080928326
08	0.093880351	0.080980143
09	0.095677367	0.081240686
10	0.094969099	0.080776658
11	0.093553436	0.080849144
12	0.095287281	0.081695107
13	0.096199035	0.081802235
14	0.094295473	0.081224092
15	0.094448887	0.081358876
16	0.096201364	0.081464257
17	0.094948430	0.080856422
18	0.093612822	0.080784518
19	0.095487855	0.081321905
20	0.096020585	0.081149277
21	0.094000870	0.080898633
22	0.094560382	0.081291048
23	0.096187099	0.081328310
24	0.094650043	0.080812173
25	0.093908298	0.081008090
26	0.095933835	0.081459891
27	0.095599932	0.081067476
28	0.093685890	0.080790340
29	0.095054103	0.081477940
30	0.096438618	0.081562943
31	0.094398525	0.080949577
32	0.094016299	0.081295996
33	0.095963819	0.081571095
34	0.095068076	0.081037200
35	0.093338597	0.080846233
36	0.094719036	0.081167908
37	0.095544913	0.081017987
38	0.093715874	0.080774038
39	0.094111201	0.081398467
40	0.096053189	0.081707334
41	0.094776094	0.081085525
42	0.093405552	0.081040694
43	0.095127171	0.081380127
44	0.095398194	0.081203715
45	0.093585166	0.081092802
46	0.094640437	0.081655807
47	0.096310239	0.081706460
48	0.094677699	0.081179553
49	0.093972924	0.081472991
50	0.095895408	0.081960016
51	0.095455542	0.081588852
52	0.093655324	0.081477357
53	0.095112325	0.082161464
54	0.096238626	0.081928868
55	0.094079470	0.081010418
56	0.093716457	0.081150733
57	0.095984779	0.081547224
58	0.095433127	0.081191779
59	0.093861720	0.081307059
60	0.095463402	0.081821739
61	0.096162355	0.081481433
62	0.094064623	0.081000812
63	0.094315559	0.081471535
64	0.095957997	0.081679969
65	0.094449178	0.081013330
66	0.093389541	0.081000521
67	0.095565873	0.081555375
68	0.095997879	0.081229332
69	0.093817180	0.080790922
70	0.094174662	0.081146366
71	0.095636903	0.081291048
72	0.094206393	0.080762685
73	0.093631162	0.080933857
74	0.095895117	0.081313463
75	0.095520169	0.080721056
76	0.093259124	0.080498940
77	0.094516716	0.081187122
78	0.095811569	0.081243597
79	0.093848038	0.080863991
80	0.093613113	0.081235446
81	0.095678241	0.081413896
82	0.094868375	0.080749002
83	0.093410210	0.080557744
84	0.095305039	0.081274454
85	0.096036596	0.081243888
86	0.093777298	0.080928035
87	0.093938282	0.081279985
88	0.095639232	0.081355674
89	0.094273931	0.080952488
90	0.093346748	0.081114053
91	0.095560633	0.081635139
92	0.095789444	0.081314919
93	0.093710343	0.081105029
94	0.094570571	0.081665996
95	0.096043583	0.081631063
96	0.094123136	0.081029049
97	0.093389250	0.081114927
98	0.095534724	0.081380418
99	0.095217124	0.081178971
100	0.093426803	0.081130646
101	0.094906802	0.081536453
102	0.096145471	0.081303565
103	0.094232302	0.080882039
104	0.094084710	0.081276201
105	0.096012725	0.081684627
106	0.095066621	0.081286681
107	0.093513845	0.081252912
108	0.095077974	0.081537035
109	0.095616817	0.081317830
110	0.093749352	0.080806351
111	0.094118769	0.081013912
112	0.095748107	0.081089309
113	0.094542333	0.080697767
114	0.093667841	0.080972283
115	0.095410712	0.081514328
116	0.095557722	0.081348105
117	0.093874238	0.080946666
118	0.094771145	0.081415642
119	0.096211844	0.081575170
120	0.094484694	0.081038074
121	0.093885300	0.081048554
122	0.095553937	0.081030505
123	0.094882931	0.080545808
124	0.093482696	0.080703881
125	0.094896904	0.081254950
126	0.095715794	0.081346358
127	0.093942066	0.081011001
128	0.094165929	0.081440387
129	0.096243575	0.081762353
130	0.095209264	0.081068349
131	0.093555182	0.080862244
132	0.095334441	0.081460182
133	0.095936163	0.081270961
134	0.093838722	0.080825564
135	0.094290524	0.081203715
136	0.096222615	0.081426413
137	0.094865755	0.081097460
138	0.093642806	0.081228750
139	0.095475920	0.081672109
140	0.095480869	0.081233117
141	0.093585166	0.081027594
142	0.094761538	0.081741393
143	0.096095982	0.081803982
144	0.094099265	0.081208081
145	0.093742074	0.081358003
146	0.095944606	0.081706751
147	0.095208391	0.081257279
148	0.093444561	0.081009836
149	0.095193253	0.081650858
150	0.096406305	0.081628734
151	0.094295764	0.081220308
152	0.094245111	0.081736736
153	0.096214173	0.082187955
154	0.095102718	0.081644745
155	0.093642224	0.081340827
156	0.095470389	0.081609230
157	0.095972843	0.081375178
158	0.093896653	0.081130646
159	0.094615402	0.081659301
160	0.096509939	0.082000480
161	0.095027903	0.081562943
162	0.093984277	0.081530339
163	0.095813024	0.081755949
164	0.095410420	0.081157720
165	0.093232342	0.080811300
166	0.094487022	0.081488128
167	0.096166431	0.081671527
168	0.094247440	0.081044478
169	0.093639604	0.081171984
170	0.095733552	0.081606319
171	0.094864009	0.081233990
172	0.092917944	0.081202550
173	0.094687888	0.081802817
174	0.096053189	0.081788262
175	0.094164474	0.081299199
176	0.094284119	0.081630772
177	0.096071238	0.081750127
178	0.094733301	0.081236901
179	0.093299297	0.081305894
180	0.095194417	0.081918097
181	0.095544913	0.081707334
182	0.093430879	0.081399340
183	0.094044537	0.081621747
184	0.095691341	0.081513164
185	0.094203482	0.081000521
186	0.093792436	0.081318121
187	0.095599641	0.081518986
188	0.094984528	0.081141126
189	0.093252720	0.080965879
190	0.094575228	0.081376343
191	0.095805164	0.081611559
192	0.094165347	0.081459309
193	0.093728974	0.081732951
194	0.095537926	0.082021149
195	0.094983363	0.081562652
196	0.093625340	0.081387987
197	0.095104174	0.081843573
198	0.095562670	0.081527137
199	0.093393326	0.081041858
200	0.093833483	0.081735862
201	0.096126549	0.082300614
202	0.095224984	0.081860457
203	0.094021248	0.081831055
204	0.095718123	0.082171070
205	0.095691341	0.081786806
206	0.093567118	0.081296579
207	0.094544953	0.081667161
208	0.096233095	0.081844446
209	0.094380185	0.081424084
210	0.093572067	0.081655516
211	0.095713174	0.082152439
212	0.095496006	0.081796995
213	0.093563333	0.081583612
214	0.094831113	0.082144871
215	0.096322465	0.081924501
216	0.094273057	0.081165288
217	0.093650666	0.081443880
218	0.095747816	0.081701802
219	0.095030523	0.081051174
220	0.093232342	0.081112307
221	0.094843049	0.081726547
222	0.095654952	0.081466586
223	0.093664348	0.081008672
224	0.094020083	0.081444171
225	0.095863968	0.081526555
226	0.094453254	0.080932983
227	0.093357519	0.081189159
228	0.095452922	0.081935563
229	0.095726565	0.081637176
230	0.093684144	0.081140253
231	0.094460531	0.081578372
232	0.096046785	0.081553046
233	0.094257046	0.080980725
234	0.093629706	0.081171984
235	0.095914912	0.081451158
236	0.095548697	0.081038947
237	0.093516174	0.081029923
238	0.094776094	0.081767011
239	0.095994676	0.081804273
240	0.094165929	0.081369647
241	0.094073065	0.081751582
242	0.096030774	0.081990292
243	0.094870413	0.081340536
244	0.093209927	0.081176933
245	0.094971137	0.081731205
246	0.095698618	0.081580701
247	0.093777590	0.081276201
248	0.094377856	0.081913730
249	0.096229892	0.082030465
250	0.094472176	0.081360332
251	0.093307448	0.081501519
252	0.095547824	0.081932070
253	0.095717832	0.081363825
254	0.093581673	0.081048845
255	0.094536802	0.081754784
256	0.096013016	0.081934690
257	0.094023868	0.081636303
258	0.093407881	0.082052880
259	0.095776927	0.082444131
260	0.095392081	0.081812715
261	0.093323459	0.081470662
262	0.094759792	0.081955650
263	0.096224653	0.081917223
264	0.094210469	0.081432818
265	0.093791272	0.081587979
266	0.095877359	0.081895681
267	0.095096896	0.081392936
268	0.093417779	0.081353636
269	0.095295432	0.081938765
270	0.096093362	0.081682589
271	0.093817180	0.081207208
272	0.094075685	0.081516948
273	0.095807784	0.081516657
274	0.094329241	0.080822653
275	0.093302791	0.081057578
276	0.095610703	0.081834548
277	0.095885802	0.081746051
278	0.093720241	0.081655225
279	0.094566204	0.082138175
280	0.096184188	0.082028427
281	0.094254717	0.081093967
282	0.093242240	0.081123660
283	0.095505031	0.081723345
284	0.095196455	0.081229332
285	0.093209345	0.081195564
286	0.094803458	0.081933816
287	0.096081718	0.081932070
288	0.094065205	0.081356256
289	0.093907715	0.081612141
290	0.096036014	0.081947207
291	0.095222946	0.081351598
292	0.093423019	0.081098916
293	0.095471844	0.082023769
294	0.096075605	0.081926539
295	0.093781083	0.081421464
296	0.094062003	0.081763518
297	0.095927430	0.082008049
298	0.094657321	0.081601661
299	0.093793309	0.081681716
300	0.095822631	0.082060158
301	0.095617108	0.081467751
302	0.093518794	0.081167617
303	0.094682357	0.081766138
304	0.095978374	0.081707625
305	0.093784867	0.081230788
306	0.093321131	0.081634847
307	0.095672419	0.082031920
308	0.095161522	0.081502393
309	0.093264655	0.081246217
310	0.094767360	0.081779820
311	0.095894535	0.081667452
312	0.093881224	0.081361496
313	0.093916740	0.081961181
314	0.096007194	0.082340205
315	0.094953670	0.081664832
316	0.093338306	0.081504431
317	0.095178406	0.082144871
318	0.095914912	0.082061613
319	0.093873656	0.081642998
320	0.094356897	0.081914603
321	0.096157115	0.081826688
322	0.094554851	0.081226712
323	0.093430588	0.081450866
324	0.095525409	0.082032794
325	0.095717832	0.081784769
326	0.093793601	0.081659883
327	0.094671003	0.082170488
328	0.095971388	0.081854053
329	0.093983986	0.081009836
330	0.093373530	0.081143164
331	0.095700365	0.081595839
332	0.095512017	0.081248255
333	0.093873656	0.081227586
334	0.095246235	0.081816499
335	0.096034849	0.081745469
336	0.093886173	0.081307350
337	0.093946724	0.081645327
338	0.095929759	0.081863368
339	0.094810736	0.081350434
340	0.093508896	0.081496862
341	0.095486982	0.082199890
342	0.096033394	0.081968750
343	0.093917904	0.081616216
344	0.094557180	0.082257530
345	0.096178948	0.082396680
346	0.094592404	0.081691905
347	0.093753428	0.081616508
348	0.095777218	0.081934399
349	0.095400523	0.081366154
350	0.093195662	0.081114344
351	0.094446849	0.081723053
352	0.095876486	0.081793211
353	0.094215709	0.081523935
354	0.094083254	0.081941385
355	0.096225526	0.082234532
356	0.095319012	0.081654934
357	0.093441359	0.081459600
358	0.095034016	0.082010669
359	0.095929468	0.081772251
360	0.093930422	0.081349560
361	0.094231429	0.081887821
362	0.096234259	0.082165830
363	0.094872160	0.081616216
364	0.093372366	0.081574588
365	0.095303001	0.082027845
366	0.095860184	0.081608356
367	0.093734214	0.081185084
368	0.094249186	0.081657845
369	0.095926557	0.081680843
370	0.094168840	0.081114927
371	0.093305120	0.081505595
372	0.095602261	0.082129442
373	0.095498335	0.081914021
374	0.093617188	0.081744887
375	0.094932419	0.082261023
376	0.096170215	0.082148946
377	0.094144969	0.081548097
378	0.093915575	0.081742849
379	0.095946643	0.081980103
380	0.094966479	0.081277074
381	0.093261162	0.081090182
382	0.094935330	0.081735862
383	0.095719287	0.081750127
384	0.093678321	0.081402542
385	0.094026197	0.081723345
386	0.095705605	0.081760607
387	0.094116441	0.081100371
388	0.092972673	0.081294250
389	0.095259917	0.082022314
390	0.095680861	0.081840370
391	0.093605253	0.081508797
392	0.094253262	0.081936728
393	0.095788280	0.082042400
394	0.094086747	0.081438931
395	0.093349659	0.081511126
396	0.095497462	0.081934981
397	0.095305621	0.081663667
398	0.093574978	0.081761771
399	0.094877982	0.082413273
400	0.096079971	0.082304398
401	0.094184851	0.081640670
402	0.093889667	0.081773415
403	0.095874448	0.081982723
404	0.094972592	0.081432818
405	0.093231469	0.081316374
406	0.094972010	0.081899757
407	0.095970223	0.081663376
408	0.093808738	0.081227877
409	0.093917904	0.081740520
410	0.095880562	0.082071802
411	0.094608415	0.081533250
412	0.093409919	0.081660174
413	0.095563253	0.082219977
414	0.095801962	0.081796413
415	0.093611948	0.081271252
416	0.094308281	0.081644454
417	0.096093362	0.081841244
418	0.094617148	0.081407200
419	0.093785450	0.081764682
420	0.095835731	0.082392022
421	0.095638068	0.081994949
422	0.093736543	0.081539364
423	0.095074481	0.081967294
424	0.096332072	0.081859875
425	0.094171460	0.081370229
426	0.093862593	0.081780984
427	0.096154204	0.082210079
428	0.095424976	0.081792920
429	0.093610784	0.081690740
430	0.095155700	0.082103242
431	0.095873284	0.081794666
432	0.093633491	0.081294832
433	0.093866087	0.081654352
434	0.095975172	0.081986216
435	0.094708848	0.081433982
436	0.093279502	0.081312007
437	0.095367627	0.081770795
438	0.095749271	0.081609230
439	0.093519085	0.081359458
440	0.094273931	0.081870937
441	0.096210970	0.082062487
442	0.094845960	0.081660174
443	0.093965355	0.081813588
444	0.095646801	0.082212117
445	0.095211302	0.081564981
446	0.093262326	0.081187995
447	0.094515260	0.081706169
448	0.095841553	0.081741393
449	0.093989517	0.081233408
450	0.093753428	0.081534997
451	0.095990601	0.081898010
452	0.095350743	0.081506759
453	0.093658817	0.081411567
454	0.095011019	0.081745760
455	0.095509689	0.081328892
456	0.093502200	0.080871850
457	0.094093734	0.081541110
458	0.096131207	0.081941967
459	0.094621806	0.081499773
460	0.093308904	0.081501519
461	0.095422647	0.081818246
462	0.095598768	0.081302692
463	0.093427094	0.080844195
464	0.094799965	0.081696854
465	0.096345463	0.081798160
466	0.094190091	0.081055249
467	0.093235836	0.081152771
468	0.095390043	0.081679969
469	0.095201113	0.081380127
470	0.093539753	0.081199348
471	0.094985401	0.081609521
472	0.096011561	0.081420882
473	0.094008439	0.081020316
474	0.094042499	0.081441842
475	0.096182151	0.081773415
476	0.095068367	0.081336169
477	0.093413703	0.081313754
478	0.095189760	0.081802526
479	0.095793811	0.081585650
480	0.093618935	0.081154517
481	0.094016299	0.081518404
482	0.095931506	0.081608065
483	0.094562420	0.081017987
484	0.093487354	0.081240395
485	0.095559177	0.081767884
486	0.095544331	0.081378963
487	0.093453585	0.081144329
488	0.094597644	0.081607774
489	0.096065416	0.081521897
490	0.094009021	0.080900961
491	0.093284742	0.081107358
492	0.095587415	0.081602825
493	0.095374323	0.081072425
494	0.093643679	0.080980434
495	0.095102136	0.081677349
496	0.096064251	0.081677640
497	0.093868998	0.081172566
498	0.093656488	0.081441551
499	0.095574897	0.081755367
500	0.094569115	0.081115800
501	0.093125214	0.080834006
502	0.095043914	0.081401960
503	0.095866588	0.081362952
504	0.093851531	0.081262810
505	0.094224151	0.081748089
506	0.095871246	0.081693069
507	0.094375819	0.081120167
508	0.093501036	0.081261937
509	0.095605464	0.081700056
510	0.095520460	0.081303565
511	0.093292020	0.081072716
512	0.094286739	0.081705296
513	0.095957123	0.081777200
514	0.094146716	0.081246508
515	0.093439903	0.081577790
516	0.095579264	0.081937310
517	0.095030814	0.081410693
518	0.093054183	0.081200513
519	0.094697203	0.081743431
520	0.096177784	0.081657263
521	0.094253553	0.081009254
522	0.094020083	0.081360914
523	0.095926557	0.081836004
524	0.094911168	0.081590017
525	0.093365379	0.081638050
526	0.095168218	0.082098002
527	0.095640105	0.081701220
528	0.093336268	0.081075045
529	0.093866960	0.081394100
530	0.095827580	0.081571968
531	0.094146425	0.080996736
532	0.093180816	0.081272999
533	0.095655825	0.081981558
534	0.095651459	0.081877632
535	0.093560422	0.081706751
536	0.094707974	0.082204257
537	0.096035723	0.082158844
538	0.093977582	0.081610685
539	0.093433790	0.081872684
540	0.095502411	0.082033376
541	0.094760374	0.081316374
542	0.093158692	0.081183337
543	0.095026156	0.081892188
544	0.095998170	0.081975154
545	0.093763616	0.081543730
546	0.093815143	0.081896554
547	0.095889877	0.081908199
548	0.094880893	0.081125115
549	0.093674537	0.081116964
550	0.095597021	0.081861039
551	0.095892788	0.081718105
552	0.093606709	0.081359458
553	0.094127503	0.081836004
554	0.095787989	0.081962054
555	0.094030563	0.081364116
556	0.093074852	0.081425249
557	0.095315228	0.081879670
558	0.095402852	0.081582448
559	0.093589242	0.081447664
560	0.094885842	0.082085484
561	0.096245321	0.082111102
562	0.094303915	0.081670363
563	0.093885882	0.081985925
564	0.095825542	0.082306436
565	0.095093403	0.081871228
566	0.093512680	0.081708789
567	0.095083796	0.082263352
568	0.095989727	0.082083447
569	0.094019792	0.081437184
570	0.094023286	0.081525390
571	0.095944023	0.081665123
572	0.094921648	0.081385658
573	0.093329282	0.081319867
574	0.095261373	0.081819119
575	0.095895990	0.081643872
576	0.093690839	0.081069222
577	0.094089950	0.081380127
578	0.095748398	0.081557703
579	0.094105087	0.081102700
580	0.093271642	0.081386531
581	0.095580719	0.082058411
582	0.095580428	0.081828144
583	0.093650666	0.081668616
584	0.094725732	0.082227545
585	0.096043000	0.082241228
586	0.094291397	0.081604281
587	0.093901020	0.081728293
588	0.096061340	0.082042982
589	0.095427887	0.081554501
590	0.093543247	0.081583321
591	0.095000248	0.082117797
592	0.095834275	0.081921299
593	0.093755756	0.081494824
594	0.093984277	0.081977192
595	0.095850868	0.082115177
596	0.094597062	0.081517530
597	0.093332775	0.081422047
598	0.095144929	0.081987672
599	0.095693378	0.081723636
600	0.093720532	0.081451158
601	0.094307699	0.081994658
602	0.095986816	0.081996987
603	0.094544662	0.081534706
604	0.093923144	0.081758278
605	0.096182442	0.082224634
606	0.095983614	0.081755367
607	0.093620682	0.081222346
608	0.094532727	0.081566146
609	0.096033685	0.081549552
610	0.094347872	0.081186248
611	0.094031437	0.081631936
612	0.095903559	0.082025225
613	0.094978997	0.081469206
614	0.093236709	0.081354218
615	0.094944646	0.081933525
616	0.095964110	0.081774580
617	0.093963317	0.081356838
618	0.094242491	0.081809804
619	0.096111411	0.081996405
620	0.094831404	0.081486673
621	0.093659981	0.081641543
622	0.095657863	0.082292754
623	0.095855817	0.082073549
624	0.093751972	0.081649112
625	0.094622970	0.082014745
626	0.096281128	0.081952739
627	0.094481491	0.081246799
628	0.093554018	0.081407491
629	0.095710263	0.081967876
630	0.095639814	0.081768175
631	0.093848911	0.081671818
632	0.095141436	0.082192321
633	0.096435416	0.082120417
634	0.094546409	0.081524517
635	0.094141476	0.081648530
636	0.096021167	0.081796995
637	0.095132411	0.081095422
638	0.093399730	0.080910859
639	0.094826747	0.081429907
640	0.095587415	0.081403416
641	0.093864631	0.081240686
642	0.094205811	0.081695689
643	0.095861931	0.081849104
644	0.094645095	0.081389151
645	0.093817472	0.081574879
646	0.095698036	0.081971661
647	0.095681443	0.081453486
648	0.093444270	0.081053794
649	0.094285866	0.081524226
650	0.096050860	0.081713738
651	0.094338848	0.081224966
652	0.093836394	0.081649112
653	0.096018838	0.081971370
654	0.095547533	0.081362660
655	0.093377897	0.080917846
656	0.094733592	0.081459309
657	0.096340805	0.081596130
658	0.094531271	0.081212157
659	0.094054725	0.081566146
660	0.095915495	0.081903832
661	0.095093403	0.081451740
662	0.093489974	0.081403998
663	0.095103009	0.081962927
664	0.095896281	0.081849977
665	0.093777590	0.081429615
666	0.094043081	0.081880543
667	0.096133244	0.082143997
668	0.094925724	0.081616216
669	0.093657362	0.081658427
670	0.095495133	0.082071220
671	0.095516966	0.081640670
672	0.093408172	0.081195855
673	0.094530107	0.081691323
674	0.096364676	0.081775162
675	0.094563293	0.081371976
676	0.093780501	0.081714611
677	0.095972552	0.082108482
678	0.095647674	0.081602534
679	0.093597975	0.081313172
680	0.094798509	0.081769340
681	0.095968477	0.081616216
682	0.093858518	0.081078247
683	0.093709470	0.081455524
684	0.096096273	0.081821739
685	0.095252639	0.081395265
686	0.093613113	0.081482597
687	0.095361805	0.081937019
688	0.095956541	0.081634556
689	0.093795638	0.081294832
690	0.094357479	0.081859293
691	0.096406887	0.082126822
692	0.095001703	0.081603117
693	0.093821256	0.081646201
694	0.095625550	0.081911692
695	0.095559759	0.081458435
696	0.093704230	0.081374305
697	0.094870704	0.082114886
698	0.096325958	0.082193195
699	0.094416574	0.081604572
700	0.093809612	0.081727711
701	0.095989145	0.082099458
702	0.095321632	0.081513164
703	0.093302208	0.081134722
704	0.094824127	0.081767011
705	0.096052607	0.081713738
706	0.094193876	0.081219144
707	0.094212798	0.081617963
708	0.096132371	0.081910528
709	0.094872451	0.081392062
710	0.093357228	0.081385949
711	0.095317557	0.081939930
712	0.096007485	0.081672109
713	0.093996504	0.081111433
714	0.094641892	0.081546350
715	0.096297139	0.081695689
716	0.094618313	0.081229041
717	0.093655033	0.081536744
718	0.095732387	0.082178348
719	0.095799924	0.081882872
720	0.093779045	0.081497735
721	0.094603175	0.081820866
722	0.095865715	0.081771378
723	0.094205229	0.081334132
724	0.093823294	0.081586814
